"MP_ID";"MP_UUID";"MP_USER_UID";"MP_INSURANCE_UID";"NAME";"ABSTRACT";"TYPE";"AMOUNT";"REIMBOURSEMENT";"DATE"
"112";"{f2fb5e05-cd11-4a73-91f4-429e8002aa77}";"{00000000-0000-0000-0000-000000000000}";"2";"ANQP005";"Enregistrement des potentiels évoqués nociceptifs avec mesure des amplitudes et des latences des réponses corticales, par stimulation au laser";"CCAM";"0.00";"70.0";"2011-04-19"
"113";"{a10291a2-4093-446e-9e07-cecc87e4119f}";"{00000000-0000-0000-0000-000000000000}";"2";"AZQP002";"Enregistrement de potentiels évoqués, au lit du malade";"CCAM";"78,21";"70.0";"2011-04-19"
"114";"{75b657ad-a568-4e57-af20-1abfeef36453}";"{00000000-0000-0000-0000-000000000000}";"2";"ACQC001";"Exploration intracrânienne, par vidéochirurgie";"CCAM";"0.00";"70.0";"2011-04-19"
"115";"{68257596-6f34-4e16-867b-53b4bf40bc1b}";"{00000000-0000-0000-0000-000000000000}";"2";"ABHB002";"Ponction de liquide cérébrospinal ou de collection intracrânienne, par voie transfontanellaire";"CCAM";"34,71";"70.0";"2011-04-19"
"116";"{2d01760d-3fbb-4535-a3fb-77d5dd23bca6}";"{00000000-0000-0000-0000-000000000000}";"2";"ABHB001";"Ponction de liquide cérébrospinal ventriculaire, par voie transcrânienne";"CCAM";"86,13";"70.0";"2011-04-19"
"117";"{9ee08379-ed5b-4934-833b-199d8a11c672}";"{00000000-0000-0000-0000-000000000000}";"2";"ACHH001";"Ponction ou cytoponction de lésion intracrânienne, par voie transcutanée avec guidage scanographique";"CCAM";"104,50";"70.0";"2011-04-19"
"118";"{a61f7e82-8190-4b0e-9c82-bebfe3bb4af6}";"{00000000-0000-0000-0000-000000000000}";"2";"ACHB001";"Biopsie de lésion intracrânienne, par voie transcrânienne stéréotaxique";"CCAM";"522,50";"70.0";"2011-04-19"
"119";"{a0a3f889-2b6f-4fa5-a3cf-66935ff91bc7}";"{00000000-0000-0000-0000-000000000000}";"2";"ACHA002";"Biopsie de lésion intracrânienne, par craniotomie";"CCAM";"204,28";"70.0";"2011-04-19"
"120";"{ca5e322a-4e2b-4788-86c2-1a7853dffe42}";"{00000000-0000-0000-0000-000000000000}";"2";"ACHA003";"Biopsie de lésion de la base du crâne, par endoscopie buccale ou nasale";"CCAM";"220,73";"70.0";"2011-04-19"
"121";"{a4bb1dc1-8393-4725-b3b5-8ebf71a06d37}";"{00000000-0000-0000-0000-000000000000}";"2";"ACHA001";"Biopsie de lésion de la base du crâne, par abord transoral ou nasosphénoïdal";"CCAM";"284,47";"70.0";"2011-04-19"
"122";"{5f065de2-8a92-4e8a-8fbb-041544b39989}";"{00000000-0000-0000-0000-000000000000}";"2";"AHHB001";"Biopsie de nerf périphérique, par voie transcutanée";"CCAM";"44,61";"70.0";"2011-04-19"
"123";"{3e5c3be0-5dae-4197-bf7f-dee5b6a88d5e}";"{00000000-0000-0000-0000-000000000000}";"2";"AHHA001";"Biopsie de nerf périphérique, par abord direct";"CCAM";"47,58";"70.0";"2011-04-19"
"124";"{857bbe47-1d89-4fd0-a36e-cf488b56ef42}";"{00000000-0000-0000-0000-000000000000}";"2";"AHHA002";"Biopsie neuromusculaire, par abord direct";"CCAM";"55,80";"70.0";"2011-04-19"
"125";"{dcf88f61-1f63-4ccf-96a3-9ee6e3b14153}";"{00000000-0000-0000-0000-000000000000}";"2";"ANLB004";"Injection intrathécale d'agent pharmacologique à visée antalgique, avec évaluation diagnostique et pronostique";"CCAM";"57,60";"70.0";"2011-04-19"
"126";"{bb0d17b5-e796-4756-b0e5-a8e1bbf1d6e3}";"{00000000-0000-0000-0000-000000000000}";"2";"ADLH001";"Infiltration anesthésique du ganglion trigéminal avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"38,40";"70.0";"2011-04-19"
"127";"{cbcc5c83-2418-4274-83ac-12be6c6982a8}";"{00000000-0000-0000-0000-000000000000}";"2";"ADLH002";"Infiltration anesthésique d'une branche de division du nerf trijumeau avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"9,60";"70.0";"2011-04-19"
"128";"{58f42e49-cafd-4cbf-a122-ea492ba71a5d}";"{00000000-0000-0000-0000-000000000000}";"2";"ADLH003";"Infiltration anesthésique du nerf glossopharyngien avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"9,60";"70.0";"2011-04-19"
"129";"{b22eef42-dcf3-4880-951a-c984876a0bed}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH001";"Infiltration anesthésique de nerf spinal à son émergence rachidienne avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"19,20";"70.0";"2011-04-19"
"130";"{1495c5e1-afc4-43ee-a526-f707ef9a879b}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH011";"Infiltration anesthésique de branche dorsale de nerf spinal avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"19,20";"70.0";"2011-04-19"
"131";"{1352835a-a8d7-40b2-9777-cbee295aabab}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLB008";"Infiltration anesthésique du plexus brachial, avec évaluation diagnostique et pronostique";"CCAM";"39,96";"70.0";"2011-04-19"
"132";"{7f31a61a-77af-4c9a-a9f7-1e3edcf20d88}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH016";"Infiltration anesthésique du plexus lombosacral avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"19,20";"70.0";"2011-04-19"
"133";"{ceb4604a-e86b-48e9-9740-8e4c07e323eb}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH005";"Infiltration anesthésique du plexus lombosacral avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"19,20";"70.0";"2011-04-19"
"134";"{06229251-0644-42bd-9999-9baa87d24007}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLB007";"Infiltration anesthésique de tronc nerveux superficiel avec évaluation diagnostique et pronostique, sans stimulodétection électrique";"CCAM";"23,09";"70.0";"2011-04-19"
"135";"{9f9cc94f-0212-4aea-a2fd-500a959d59ae}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLB017";"Infiltration anesthésique de tronc nerveux superficiel avec évaluation diagnostique et pronostique, avec stimulodétection électrique";"CCAM";"31,16";"70.0";"2011-04-19"
"136";"{72ce49a2-40c7-4e03-a211-b2a7465b16fa}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLB005";"Infiltration anesthésique de tronc nerveux profond avec évaluation diagnostique et pronostique, sans guidage";"CCAM";"43,26";"70.0";"2011-04-19"
"137";"{9d4f0164-55f2-4c79-8531-7e3009381474}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH009";"Infiltration anesthésique de tronc nerveux profond avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"19,20";"70.0";"2011-04-19"
"138";"{ea5592ea-0a3e-425d-b164-e2ab2db067bd}";"{00000000-0000-0000-0000-000000000000}";"2";"AHLH020";"Infiltration anesthésique de tronc nerveux profond avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"19,20";"70.0";"2011-04-19"
"139";"{3b094f47-4df1-4f71-8c61-3b6358562eb7}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH004";"Infiltration anesthésique du ganglion ptérygopalatin avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"19,20";"70.0";"2011-04-19"
"140";"{6e2434c8-4b6d-4f7d-b491-67c911faf0a9}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH012";"Infiltration anesthésique du ganglion ptérygopalatin avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"19,20";"70.0";"2011-04-19"
"141";"{c834f576-4db2-41ae-8610-f9e2379a556e}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH014";"Infiltration anesthésique de la chaîne sympathique thoracique avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"28,80";"70.0";"2011-04-19"
"142";"{db90ed97-deda-4139-98a2-772e875f8114}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH018";"Infiltration anesthésique de la chaîne sympathique thoracique avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"28,80";"70.0";"2011-04-19"
"143";"{f026362c-b69b-4cef-bec0-028c1aa38a0c}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLJ001";"Infiltration anesthésique des nerfs splanchniques avec évaluation diagnostique et pronostique, avec guidage échographique";"CCAM";"28,80";"70.0";"2011-04-19"
"144";"{6bdd8b74-b0c9-4f6b-8898-8325e5f4fa4d}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH006";"Infiltration anesthésique des nerfs splanchniques avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"28,80";"70.0";"2011-04-19"
"145";"{ba2c5768-ebd1-4707-82fd-ae56371a7100}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLJ003";"Infiltration anesthésique du plexus cœliaque avec évaluation diagnostique et pronostique, avec guidage échographique";"CCAM";"57,60";"70.0";"2011-04-19"
"146";"{3456c03d-a33f-4dee-b375-c7143ef01223}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH007";"Infiltration anesthésique du plexus cœliaque avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"57,60";"70.0";"2011-04-19"
"147";"{09719ee6-523a-41cc-9f42-2f5783a2ffb4}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH015";"Infiltration anesthésique de la chaîne sympathique lombale avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"57,60";"70.0";"2011-04-19"
"148";"{a654658f-9a03-4c61-8641-aafe696db15c}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH001";"Infiltration anesthésique de la chaîne sympathique lombale avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"57,60";"70.0";"2011-04-19"
"149";"{9d7b4a23-4c79-4b05-a217-e0bdb3d8ef10}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH002";"Infiltration anesthésique du plexus hypogastrique ou sacral avec évaluation diagnostique et pronostique, avec guidage radiologique";"CCAM";"28,80";"70.0";"2011-04-19"
"150";"{8f3930c6-7697-46d6-acff-5d01fb91a1bf}";"{00000000-0000-0000-0000-000000000000}";"2";"AJLH010";"Infiltration anesthésique du plexus hypogastrique ou sacral avec évaluation diagnostique et pronostique, avec guidage scanographique";"CCAM";"28,80";"70.0";"2011-04-19"
"151";"{1179a65c-42f4-4c9e-98fa-38573b730e77}";"{00000000-0000-0000-0000-000000000000}";"2";"ALQP006";"Test d'évaluation d'un déficit cognitif";"CCAM";"69,12";"70.0";"2011-04-19"
"152";"{9822eb00-1c42-44e2-94b2-4f574781b10c}";"{00000000-0000-0000-0000-000000000000}";"2";"ALQP002";"Test d'évaluation de l'efficience intellectuelle de l'enfant";"CCAM";"69,12";"70.0";"2011-04-19"
"153";"{dcc7f08e-97d0-4c35-8d7a-4c8b51023b46}";"{00000000-0000-0000-0000-000000000000}";"2";"ALQP005";"Test d'évaluation de l'efficience intellectuelle de l'adulte";"CCAM";"69,12";"70.0";"2011-04-19"
"154";"{c69a551a-7409-4a8c-ab5e-b756645cb200}";"{00000000-0000-0000-0000-000000000000}";"2";"ALQP003";"Test d'évaluation d'une dépression";"CCAM";"69,12";"70.0";"2011-04-19"
"155";"{52ac6d76-aef2-4bcc-9010-98dee93328d9}";"{00000000-0000-0000-0000-000000000000}";"2";"ALQP004";"Test d'évaluation des aspects psychopathologiques de la personnalité";"CCAM";"69,12";"70.0";"2011-04-19"
"156";"{fbc33bb0-60b0-4770-9c05-e8f1264e6854}";"{00000000-0000-0000-0000-000000000000}";"2";"ZFQP002";"Test d'évaluation et de catégorisation des déficiences, incapacités et désavantages sociaux";"CCAM";"0.00";"70.0";"2011-04-19"
"157";"{a2786591-ea00-4907-ac48-5471baabdb86}";"{00000000-0000-0000-0000-000000000000}";"2";"ZFQP003";"Test d'évaluation de la qualité de vie";"CCAM";"0.00";"70.0";"2011-04-19"
"158";"{750c5720-c6bc-478b-97ae-4fb72273aa3c}";"{00000000-0000-0000-0000-000000000000}";"2";"AZQP001";"Actimétrie de longue durée";"CCAM";"0.00";"70.0";"2011-04-19"
"159";"{5788191d-ac5d-4dde-afa7-d4ff370beea1}";"{00000000-0000-0000-0000-000000000000}";"2";"AANB001";"Destruction d'une cible intracérébrale à visée fonctionnelle, par voie stéréotaxique";"CCAM";"695,53";"70.0";"2011-04-19"
"160";"{cbbf7386-8473-428f-865d-07d1aef542ea}";"{00000000-0000-0000-0000-000000000000}";"2";"AAPA900";"Déconnexion d'une zone épileptogène, par craniotomie";"CCAM";"0.00";"70.0";"2011-04-19"
"161";"{5912c815-632f-400b-a6aa-776296f54a79}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA007";"Excision d'une zone épileptogène, par craniotomie";"CCAM";"524,28";"70.0";"2011-04-19"
"162";"{75014cc0-81da-4c5f-9815-8385ddf51e8a}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA004";"Hémisphérectomie fonctionnelle, par craniotomie";"CCAM";"850,16";"70.0";"2011-04-19"
"163";"{6a9ac238-655b-415b-9ed7-768dcc13c1d7}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA005";"Exérèse de lésion du corps calleux, du fornix hypothalamique ou du septum pellucide, par craniotomie";"CCAM";"655,65";"70.0";"2011-04-19"
"164";"{c261ae6b-a4b5-44a2-b9d9-21378695ee44}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA002";"Exérèse de tumeur intraparenchymateuse du cerveau, par craniotomie";"CCAM";"525,51";"70.0";"2011-04-19"
"165";"{ab3d4302-1f86-4faf-a4b7-36118d001284}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA006";"Résection de parenchyme cérébral pour infarctus expansif, par craniotomie";"CCAM";"418,00";"70.0";"2011-04-19"
"166";"{e12b5fe3-d089-4752-97b0-1d643d00853f}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJH003";"Évacuation de collection intracérébrale, par voie transcrânienne avec guidage radiologique";"CCAM";"167,20";"70.0";"2011-04-19"
"167";"{96428db0-f015-44b9-85c6-f6994f6c2241}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJH001";"Évacuation de collection intracérébrale, par voie transcrânienne avec guidage scanographique";"CCAM";"167,20";"70.0";"2011-04-19"
"168";"{5a741846-e69c-4c4c-9e9a-cb265857c89a}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJA001";"Évacuation de collection intracérébrale, par craniotomie";"CCAM";"408,82";"70.0";"2011-04-19"
"169";"{033de93f-432d-4662-8d8e-117047f1c94d}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJA005";"Évacuation de collection intracrânienne postopératoire, par reprise de la craniotomie précédente";"CCAM";"215,80";"70.0";"2011-04-19"
"170";"{13cca670-cdf3-4730-bba3-6bb5eab561f3}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJH004";"Évacuation d'hématome intracérébral non traumatique, par voie transcrânienne avec guidage radiologique";"CCAM";"250,80";"70.0";"2011-04-19"
"171";"{a53d986c-76b3-4681-8b8e-dcf76a3ba364}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJH002";"Évacuation d'hématome intracérébral non traumatique, par voie transcrânienne avec guidage scanographique";"CCAM";"250,80";"70.0";"2011-04-19"
"172";"{4e50c8ff-6752-47e1-9cc3-6862ca484d62}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJA004";"Évacuation d'hématome intracérébral non traumatique, par craniotomie";"CCAM";"269,82";"70.0";"2011-04-19"
"173";"{8baae1b4-ee4c-42d3-8a52-98b16ce4bb3c}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA001";"Exérèse de tumeur intraparenchymateuse du cervelet, par craniotomie";"CCAM";"594,89";"70.0";"2011-04-19"
"174";"{a7774650-953e-4a44-ad04-f91b8c363afc}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA008";"Résection de parenchyme cérébelleux pour infarctus expansif, par craniotomie";"CCAM";"418,00";"70.0";"2011-04-19"
"175";"{21ca0754-135d-4539-9857-9039c39bc488}";"{00000000-0000-0000-0000-000000000000}";"2";"AAFA003";"Exérèse de lésion du tronc cérébral, par craniotomie";"CCAM";"813,14";"70.0";"2011-04-19"
"176";"{9871e07f-47fd-4613-9b6f-7d6c859f1a52}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJA003";"Évacuation d'hématome intracérébelleux, par craniotomie";"CCAM";"418,00";"70.0";"2011-04-19"
"177";"{af0a4f4a-410b-4363-8220-3bc8a4fe90f7}";"{00000000-0000-0000-0000-000000000000}";"2";"AAJA006";"Parage de plaie craniocérébrale";"CCAM";"383,33";"70.0";"2011-04-19"
"178";"{76bd616a-5193-4f29-94fd-417acba183f0}";"{00000000-0000-0000-0000-000000000000}";"2";"ABJB002";"Évacuation de liquide cérébrospinal ou de collection intracrânienne, par voie transfontanellaire";"CCAM";"34,71";"70.0";"2011-04-19"
"179";"{d695f751-e43b-4f47-9538-ba3103acf7b3}";"{00000000-0000-0000-0000-000000000000}";"2";"ABJB001";"Évacuation de liquide cérébrospinal ventriculaire avec injection à visée thérapeutique, par voie transcrânienne";"CCAM";"91,47";"70.0";"2011-04-19"
"180";"{737186ad-a1c6-4555-84bc-9d8732698de0}";"{00000000-0000-0000-0000-000000000000}";"2";"ABLA001";"Pose d'un cathéter intraventriculaire ou intrakystique cérébral par voie transcrânienne, avec pose d'un système diffuseur ou d'une pompe implantable souscutané";"CCAM";"125,99";"70.0";"2011-04-19"
"181";"{17d244e8-5b92-46af-9d22-7a669754c2e4}";"{00000000-0000-0000-0000-000000000000}";"2";"ABGA003";"Ablation d'un système diffuseur implanté et du cathéter intraventriculaire ou intrakystique cérébral";"CCAM";"55,39";"70.0";"2011-04-19"
"182";"{1c0115a6-1a1b-445a-98ac-c2f24f1bd3a6}";"{00000000-0000-0000-0000-000000000000}";"2";"ABLB006";"Séance d'administration intraventriculaire ou intrakystique cérébrale d'agent pharmacologique anticancéreux, par un dispositif implanté";"CCAM";"0,00";"70.0";"2011-04-19"
"183";"{4e0f814a-0f75-4345-a959-b2f2d396bdac}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCB001";"Dérivation externe du liquide cérébrospinal ventriculaire ou subdural, par voie transcrânienne";"CCAM";"119,42";"70.0";"2011-04-19"
"184";"{d9b9d372-9dd5-441b-bed3-3db677d332c4}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCA003";"Dérivation péritonéale d'une collection subdurale du liquide cérébrospinal crânien, par abord direct";"CCAM";"257,08";"70.0";"2011-04-19"
"185";"{3098f176-5a09-4b07-846b-d5feec12c92a}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCA002";"Dérivation péritonéale ou atriale du liquide cérébrospinal ventriculaire, par abord direct";"CCAM";"257,08";"70.0";"2011-04-19"
"186";"{71e480ed-0dfc-4842-a22d-17e8bfba8d35}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCA004";"Dérivation péritonéale ou atriale de kyste intracrânien, par abord direct";"CCAM";"260,78";"70.0";"2011-04-19"
"187";"{d2b4d228-af33-4fa7-bcd4-104fd96e97f9}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCC001";"Ventriculoventriculostomie, ventriculocisternostomie, kystocisternostomie ou kystoventriculostomie, par vidéochirurgie intracrânienne";"CCAM";"344,27";"70.0";"2011-04-19"
"188";"{05c4e6b5-5553-40d8-b2c9-c13afdf7a773}";"{00000000-0000-0000-0000-000000000000}";"2";"ABCA001";"Ventriculoventriculostomie, ventriculocisternostomie, kystocisternostomie ou kystoventriculostomie, par craniotomie";"CCAM";"376,35";"70.0";"2011-04-19"
"189";"{a3b46fdd-6098-4f1a-9e20-dd434d4e1eb0}";"{00000000-0000-0000-0000-000000000000}";"2";"ABMA003";"Révision ou changement d'élément d'une dérivation interne du liquide cérébrospinal, par craniotomie";"CCAM";"239,93";"70.0";"2011-04-19"
"190";"{12c9c527-545f-498c-9aa5-9bfcc5a748f3}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA012";"Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par endoscopie";"CCAM";"418,00";"70.0";"2011-04-19"
"191";"{ef0402d3-e19d-42f6-b7d2-5dd9be5a16e1}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA010";"Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord paralatéronasal";"CCAM";"518,55";"70.0";"2011-04-19"
"192";"{723ce05f-ed66-4a1e-87cb-ed976cf049a5}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA011";"Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord nasosphénoïdal";"CCAM";"439,95";"70.0";"2011-04-19"
"193";"{5bdadb05-9367-4147-9464-e1a761334b9b}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA005";"Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par abord orbitaire";"CCAM";"470,32";"70.0";"2011-04-19"
"194";"{5943003a-086c-4674-a737-ec9208fe6876}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA007";"Fermeture d'une brèche ostéodurale ou d'une méningocèle de l'étage antérieur de la base du crâne, par craniotomie";"CCAM";"475,75";"70.0";"2011-04-19"
"195";"{6d8b3031-ccdb-4bb9-826a-e1e32a799be9}";"{00000000-0000-0000-0000-000000000000}";"2";"ABSA003";"Fermeture d'une brèche ostéodurale du sinus frontal, par abord coronal";"CCAM";"501,58";"70.0";"2011-04-19"
